author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Стоун;developer;https://spb.cian.ru/sale/flat/297264797/;Санкт-Петербург;sale;flat;6;6;1;28.56;4547480;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
Диалог;real_estate_agent;https://spb.cian.ru/sale/flat/298222203/;Санкт-Петербург;sale;flat;22;25;1;25.5;4500000;Невский; Русановская;16к1;Ломоносовская;ЦДС Приневский
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294872748/;Санкт-Петербург;sale;flat;8;13;1;23.61;4531319;Пушкинский;;;Купчино;Аквилон All In 3.0
КВС;developer;https://spb.cian.ru/sale/flat/295853939/;Санкт-Петербург;sale;flat;1;4;1;25.72;4541108;Петродворцовый;;;Проспект Ветеранов;Любоград ЖК
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/289902337/;Санкт-Петербург;sale;flat;9;20;-1;22.1;4570000;Выборгский;проезд Толубеевский;8к2;;Комплекс апартаментов START
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297392410/;Санкт-Петербург;sale;flat;1;4;1;24.6;4550016;Пушкинский;шоссе Колпинское;127;Купчино;Univer City. Город возможностей
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295505168/;Санкт-Петербург;sale;flat;1;4;1;26.01;4550150;Пушкинский;;;Шушары;Универ Сити ЖК
Шельф;developer;https://spb.cian.ru/sale/flat/296746332/;Санкт-Петербург;sale;flat;20;26;1;24.6;4575600;Пушкинский;проспект Новгородский;2к3;Купчино;Simple
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294872482/;Санкт-Петербург;sale;flat;2;13;1;26.25;4595957;Пушкинский;;;Купчино;Аквилон All In 3.0
Стоун;developer;https://spb.cian.ru/sale/flat/297264523/;Санкт-Петербург;sale;flat;2;6;1;29.93;4584360;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
Реновация Консалт;real_estate_agent;https://spb.cian.ru/sale/flat/299531114/;Санкт-Петербург;sale;flat;4;4;-1;32.0;4595000;Центральный;Социалистическая ;7/11В;Звенигородская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297741478/;Санкт-Петербург;sale;flat;4;5;1;24.22;4600165;Московский;Пулковское шоссе;99к6;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/292871095/;Санкт-Петербург;sale;flat;1;5;1;26.32;4600130;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
СОЮЗ;real_estate_agent;https://spb.cian.ru/sale/flat/295271261/;Санкт-Петербург;sale;flat;3;4;-1;13.1;4612031;Центральный; Константина Заслонова;8Б;Лиговский проспект;
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/290579134/;Санкт-Петербург;sale;flat;2;5;1;23.55;4660000;Пушкинский;;;Купчино;ЮгТаун ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299633260/;Санкт-Петербург;sale;flat;4;4;1;21.56;4650039;Петродворцовый;;;Автово;Дворцовый фасад ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/281018155/;Санкт-Петербург;sale;flat;1;4;1;25.6;4650112;Пушкинский;шоссе Колпинское;127;Купчино;Univer City. Город возможностей
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299178315/;Санкт-Петербург;sale;flat;5;5;1;24.18;4650116;Московский;Пулковское шоссе;95к4;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297904400/;Санкт-Петербург;sale;flat;5;5;1;25.38;4650060;Московский;Пулковское шоссе;103В;Звездная;Парадный ансамбль
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295920928/;Санкт-Петербург;sale;flat;5;5;1;25.53;4650200;Московский;Пулковское шоссе;103В;Звездная;Парадный ансамбль
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/295154125/;Санкт-Петербург;sale;flat;2;26;1;21.7;4650000;Приморский;набережная Реки Каменки;21к1;Проспект Просвещения;
Эталон СПБ;developer;https://spb.cian.ru/sale/flat/298655267/;Санкт-Петербург;sale;flat;5;12;1;24.7;4694493;Пушкинский;;;Звездная;Монография ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/296760139/;Санкт-Петербург;sale;flat;1;10;1;23.1;4691087;Курортный;;;Парнас;Курортный квартал ЖК
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582528/;Санкт-Петербург;sale;flat;1;5;1;24.5;4650014;Московский; Струве;12;Звездная;Зеленый квартал
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582544/;Санкт-Петербург;sale;flat;1;5;1;25.9;4650008;Московский; Струве;12;Звездная;Зеленый квартал
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295100680/;Санкт-Петербург;sale;flat;2;12;1;25.9;4662000;Пушкинский;;;;Аэросити 6 ЖК
ЦАН - Центральное Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/298618769/;Санкт-Петербург;sale;flat;17;21;-1;25.7;4650000;Выборгский;проезд Толубеевский;8к2;Парнас;Комплекс апартаментов START
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294872771/;Санкт-Петербург;sale;flat;2;13;1;26.51;4652527;Пушкинский;;;Купчино;Аквилон All In 3.0
Capital-Estate;real_estate_agent;https://spb.cian.ru/sale/flat/297715920/;Санкт-Петербург;sale;flat;13;23;1;25.6;4699900;Красногвардейский;Полюстрово;8к4;Девяткино;Цветной Город
КВС;developer;https://spb.cian.ru/sale/flat/292309981/;Санкт-Петербург;sale;flat;1;5;1;26.88;4691201;Пушкинский;;;Звездная;ЮгТаун ЖК
ДВА Групп;developer;https://spb.cian.ru/sale/flat/299081841/;Санкт-Петербург;sale;flat;2;16;-1;17.69;4670659;Московский;Московское шоссе;13Ж;Звездная;Апартаменты AVENUE-APART ПУЛКОВО
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296729847/;Санкт-Петербург;sale;flat;3;4;1;24.4;4700098;Пушкинский;шоссе Колпинское;127;Купчино;Univer City. Город возможностей
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295216804/;Санкт-Петербург;sale;flat;1;4;1;26.73;4700189;Пушкинский;;;Шушары;Универ Сити ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/296280971/;Санкт-Петербург;sale;flat;12;12;1;27.7;4709000;Пушкинский;проспект Старорусский;9;;Аэросити 2
Лидер Групп;developer;https://spb.cian.ru/sale/flat/286945695/;Санкт-Петербург;sale;flat;4;12;1;24.15;4709250;Пушкинский;;;;Аэросити 3 ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/295100670/;Санкт-Петербург;sale;flat;10;12;1;24.9;4731000;Пушкинский;;;;Аэросити 6 ЖК
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294872776/;Санкт-Петербург;sale;flat;3;13;1;27.79;4719961;Пушкинский;;;Купчино;Аквилон All In 3.0
КВС;developer;https://spb.cian.ru/sale/flat/292309795/;Санкт-Петербург;sale;flat;2;5;1;24.79;4701940;Пушкинский;;;Звездная;ЮгТаун ЖК
Самолет;developer;https://spb.cian.ru/sale/flat/287034699/;Санкт-Петербург;sale;flat;1;8;1;23.76;4784300;Колпинский;;10;Шушары;Астрид ЖК
Единый Центр Инвестиций;real_estate_agent;https://spb.cian.ru/sale/flat/297211538/;Санкт-Петербург;sale;flat;3;7;-1;19.2;4760000;Приморский;Приморский проспект;6;;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582478/;Санкт-Петербург;sale;flat;1;5;1;26.6;4750134;Московский;Пулковский меридиан;;Звездная;Зеленый квартал ЖК
Лидер Групп;developer;https://spb.cian.ru/sale/flat/299556202/;Санкт-Петербург;sale;flat;2;18;1;21.31;4794750;Невский; Тельмана;37;Ломоносовская;ИСКРА-Сити
Полис;developer;https://spb.cian.ru/sale/flat/298558864/;Санкт-Петербург;sale;flat;7;13;1;20.39;4785888;Приморский;аллея Арцеуловская;9;Пионерская;Полис Приморский 2
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296206060/;Санкт-Петербург;sale;flat;2;25;1;20.6;4789500;Невский;Октябрьская набережная ЖК;;Елизаровская;Октябрьская набережная ЖК
